#      date    lon    lat    value 
 1901-07-01 -17.25  12.25 9.96921e+36 
 1901-07-01 -16.75  12.25     1881 
 1901-07-01 -16.25  12.25     1872 
 1901-07-01 -15.75  12.25   1867.6 
 1901-07-01 -15.25  12.25   1800.5 
 1901-07-01 -14.75  12.25   1679.1 
 1901-07-01 -14.25  12.25   1591.5 
 1901-07-01 -13.75  12.25   1499.4 
 1901-07-01 -13.25  12.25   1487.8 
 1901-07-01 -12.75  12.25   1499.1 
 1901-07-01 -12.25  12.25   1499.8 
 1901-07-01 -11.75  12.25   1472.2 
 1901-07-01 -17.25  12.75 9.96921e+36 
 1901-07-01 -16.75  12.75   1632.8 
 1901-07-01 -16.25  12.75     1623 
 1901-07-01 -15.75  12.75   1619.8 
 1901-07-01 -15.25  12.75   1559.7 
 1901-07-01 -14.75  12.75   1446.9 
 1901-07-01 -14.25  12.75   1359.9 
 1901-07-01 -13.75  12.75   1290.8 
 1901-07-01 -13.25  12.75   1328.7 
 1901-07-01 -12.75  12.75   1349.8 
 1901-07-01 -12.25  12.75   1356.8 
 1901-07-01 -11.75  12.75   1343.7 
 1901-07-01 -17.25  13.25 9.96921e+36 
 1901-07-01 -16.75  13.25   1360.6 
 1901-07-01 -16.25  13.25   1379.7 
 1901-07-01 -15.75  13.25   1370.4 
 1901-07-01 -15.25  13.25   1331.4 
 1901-07-01 -14.75  13.25   1236.5 
 1901-07-01 -14.25  13.25   1147.7 
 1901-07-01 -13.75  13.25   1108.8 
 1901-07-01 -13.25  13.25   1155.6 
 1901-07-01 -12.75  13.25     1183 
 1901-07-01 -12.25  13.25   1197.3 
 1901-07-01 -11.75  13.25   1189.3 
 1901-07-01 -17.25  13.75 9.96921e+36 
 1901-07-01 -16.75  13.75   1272.9 
 1901-07-01 -16.25  13.75   1123.3 
 1901-07-01 -15.75  13.75   1124.9 
 1901-07-01 -15.25  13.75   1111.5 
 1901-07-01 -14.75  13.75   1048.3 
 1901-07-01 -14.25  13.75    971.4 
 1901-07-01 -13.75  13.75 952.5001 
 1901-07-01 -13.25  13.75    986.6 
 1901-07-01 -12.75  13.75   1010.4 
 1901-07-01 -12.25  13.75   1018.1 
 1901-07-01 -11.75  13.75   1020.3 
 1901-07-01 -17.25  14.25   1013.8 
 1901-07-01 -16.75  14.25      886 
 1901-07-01 -16.25  14.25    876.9 
 1901-07-01 -15.75  14.25    901.6 
 1901-07-01 -15.25  14.25    902.7 
 1901-07-01 -14.75  14.25    862.2 
 1901-07-01 -14.25  14.25      802 
 1901-07-01 -13.75  14.25    816.2 
 1901-07-01 -13.25  14.25    833.7 
 1901-07-01 -12.75  14.25    843.8 
 1901-07-01 -12.25  14.25    852.5 
 1901-07-01 -11.75  14.25    852.6 
 1901-07-01 -17.25  14.75    709.8 
 1901-07-01 -16.75  14.75    712.7 
 1901-07-01 -16.25  14.75    710.6 
 1901-07-01 -15.75  14.75    717.7 
 1901-07-01 -15.25  14.75    729.9 
 1901-07-01 -14.75  14.75    711.7 
 1901-07-01 -14.25  14.75    671.4 
 1901-07-01 -13.75  14.75    685.2 
 1901-07-01 -13.25  14.75    698.6 
 1901-07-01 -12.75  14.75    701.1 
 1901-07-01 -12.25  14.75    697.4 
 1901-07-01 -11.75  14.75    697.6 
 1901-07-01 -17.25  15.25 9.96921e+36 
 1901-07-01 -16.75  15.25    572.1 
 1901-07-01 -16.25  15.25    573.9 
 1901-07-01 -15.75  15.25    583.5 
 1901-07-01 -15.25  15.25    601.5 
 1901-07-01 -14.75  15.25    594.6 
 1901-07-01 -14.25  15.25    567.8 
 1901-07-01 -13.75  15.25    562.7 
 1901-07-01 -13.25  15.25    573.3 
 1901-07-01 -12.75  15.25    565.2 
 1901-07-01 -12.25  15.25    576.4 
 1901-07-01 -11.75  15.25    579.5 
 1901-07-01 -17.25  15.75 9.96921e+36 
 1901-07-01 -16.75  15.75    637.5 
 1901-07-01 -16.25  15.75    453.8 
 1901-07-01 -15.75  15.75    459.1 
 1901-07-01 -15.25  15.75    482.8 
 1901-07-01 -14.75  15.75    489.7 
 1901-07-01 -14.25  15.75    476.1 
 1901-07-01 -13.75  15.75    447.6 
 1901-07-01 -13.25  15.75      458 
 1901-07-01 -12.75  15.75    463.3 
 1901-07-01 -12.25  15.75    461.6 
 1901-07-01 -11.75  15.75    474.7 
 1901-07-01 -17.25  16.25 9.96921e+36 
 1901-07-01 -16.75  16.25    519.2 
 1901-07-01 -16.25  16.25    346.1 
 1901-07-01 -15.75  16.25    359.5 
 1901-07-01 -15.25  16.25    379.9 
 1901-07-01 -14.75  16.25    397.2 
 1901-07-01 -14.25  16.25    388.2 
 1901-07-01 -13.75  16.25      364 
 1901-07-01 -13.25  16.25    362.1 
 1901-07-01 -12.75  16.25    365.9 
 1901-07-01 -12.25  16.25    366.5 
 1901-07-01 -11.75  16.25    388.8 
 1902-07-01 -17.25  12.25 9.96921e+36 
 1902-07-01 -16.75  12.25   1268.6 
 1902-07-01 -16.25  12.25     1269 
 1902-07-01 -15.75  12.25   1276.3 
 1902-07-01 -15.25  12.25   1263.7 
 1902-07-01 -14.75  12.25   1254.9 
 1902-07-01 -14.25  12.25   1298.7 
 1902-07-01 -13.75  12.25   1339.2 
 1902-07-01 -13.25  12.25   1293.4 
 1902-07-01 -12.75  12.25   1228.2 
 1902-07-01 -12.25  12.25   1168.3 
 1902-07-01 -11.75  12.25     1115 
 1902-07-01 -17.25  12.75 9.96921e+36 
 1902-07-01 -16.75  12.75   1104.4 
 1902-07-01 -16.25  12.75   1080.9 
 1902-07-01 -15.75  12.75   1075.6 
 1902-07-01 -15.25  12.75     1059 
 1902-07-01 -14.75  12.75   1053.4 
 1902-07-01 -14.25  12.75   1082.8 
 1902-07-01 -13.75  12.75   1122.5 
 1902-07-01 -13.25  12.75     1081 
 1902-07-01 -12.75  12.75   1036.9 
 1902-07-01 -12.25  12.75 998.0001 
 1902-07-01 -11.75  12.75    966.5 
 1902-07-01 -17.25  13.25 9.96921e+36 
 1902-07-01 -16.75  13.25    912.4 
 1902-07-01 -16.25  13.25    894.7 
 1902-07-01 -15.75  13.25    883.8 
 1902-07-01 -15.25  13.25    880.7 
 1902-07-01 -14.75  13.25    881.3 
 1902-07-01 -14.25  13.25    901.2 
 1902-07-01 -13.75  13.25    917.1 
 1902-07-01 -13.25  13.25    892.6 
 1902-07-01 -12.75  13.25    869.3 
 1902-07-01 -12.25  13.25    849.4 
 1902-07-01 -11.75  13.25    830.8 
 1902-07-01 -17.25  13.75 9.96921e+36 
 1902-07-01 -16.75  13.75 813.0001 
 1902-07-01 -16.25  13.75    720.3 
 1902-07-01 -15.75  13.75    716.2 
 1902-07-01 -15.25  13.75    723.5 
 1902-07-01 -14.75  13.75    739.2 
 1902-07-01 -14.25  13.75    759.3 
 1902-07-01 -13.75  13.75    752.2 
 1902-07-01 -13.25  13.75    735.4 
 1902-07-01 -12.75  13.75    723.5 
 1902-07-01 -12.25  13.75    715.2 
 1902-07-01 -11.75  13.75    706.6 
 1902-07-01 -17.25  14.25    651.1 
 1902-07-01 -16.75  14.25    579.1 
 1902-07-01 -16.25  14.25    566.5 
 1902-07-01 -15.75  14.25    576.2 
 1902-07-01 -15.25  14.25    596.6 
 1902-07-01 -14.75  14.25    615.9 
 1902-07-01 -14.25  14.25    636.2 
 1902-07-01 -13.75  14.25    623.3 
 1902-07-01 -13.25  14.25      607 
 1902-07-01 -12.75  14.25    599.8 
 1902-07-01 -12.25  14.25    597.7 
 1902-07-01 -11.75  14.25    592.2 
 1902-07-01 -17.25  14.75    470.8 
 1902-07-01 -16.75  14.75    465.6 
 1902-07-01 -16.25  14.75    459.5 
 1902-07-01 -15.75  14.75    465.6 
 1902-07-01 -15.25  14.75      481 
 1902-07-01 -14.75  14.75    503.2 
 1902-07-01 -14.25  14.75    520.1 
 1902-07-01 -13.75  14.75    514.4 
 1902-07-01 -13.25  14.75    501.2 
 1902-07-01 -12.75  14.75    496.7 
 1902-07-01 -12.25  14.75    492.5 
 1902-07-01 -11.75  14.75    492.1 
 1902-07-01 -17.25  15.25 9.96921e+36 
 1902-07-01 -16.75  15.25    376.1 
 1902-07-01 -16.25  15.25    367.8 
 1902-07-01 -15.75  15.25    372.1 
 1902-07-01 -15.25  15.25    384.6 
 1902-07-01 -14.75  15.25    400.7 
 1902-07-01 -14.25  15.25    414.1 
 1902-07-01 -13.75  15.25    423.2 
 1902-07-01 -13.25  15.25    411.9 
 1902-07-01 -12.75  15.25    405.1 
 1902-07-01 -12.25  15.25    406.5 
 1902-07-01 -11.75  15.25    405.1 
 1902-07-01 -17.25  15.75 9.96921e+36 
 1902-07-01 -16.75  15.75    402.5 
 1902-07-01 -16.25  15.75    294.3 
 1902-07-01 -15.75  15.75    296.5 
 1902-07-01 -15.25  15.75    307.1 
 1902-07-01 -14.75  15.75    320.5 
 1902-07-01 -14.25  15.75    330.6 
 1902-07-01 -13.75  15.75    347.4 
 1902-07-01 -13.25  15.75    337.6 
 1902-07-01 -12.75  15.75    335.8 
 1902-07-01 -12.25  15.75    331.5 
 1902-07-01 -11.75  15.75    333.9 
 1902-07-01 -17.25  16.25 9.96921e+36 
 1902-07-01 -16.75  16.25    331.3 
 1902-07-01 -16.25  16.25    235.4 
 1902-07-01 -15.75  16.25    232.9 
 1902-07-01 -15.25  16.25    242.1 
 1902-07-01 -14.75  16.25    253.3 
 1902-07-01 -14.25  16.25    262.5 
 1902-07-01 -13.75  16.25    279.4 
 1902-07-01 -13.25  16.25    283.3 
 1902-07-01 -12.75  16.25    280.6 
 1902-07-01 -12.25  16.25    277.2 
 1902-07-01 -11.75  16.25    284.9 
 1903-07-01 -17.25  12.25 9.96921e+36 
 1903-07-01 -16.75  12.25   1314.1 
 1903-07-01 -16.25  12.25   1383.1 
 1903-07-01 -15.75  12.25   1419.6 
 1903-07-01 -15.25  12.25   1447.7 
 1903-07-01 -14.75  12.25     1442 
 1903-07-01 -14.25  12.25     1453 
 1903-07-01 -13.75  12.25   1462.9 
 1903-07-01 -13.25  12.25     1443 
 1903-07-01 -12.75  12.25   1402.5 
 1903-07-01 -12.25  12.25   1355.6 
 1903-07-01 -11.75  12.25   1305.5 
 1903-07-01 -17.25  12.75 9.96921e+36 
 1903-07-01 -16.75  12.75   1207.3 
 1903-07-01 -16.25  12.75   1206.1 
 1903-07-01 -15.75  12.75   1201.3 
 1903-07-01 -15.25  12.75   1190.7 
 1903-07-01 -14.75  12.75   1209.8 
 1903-07-01 -14.25  12.75   1223.5 
 1903-07-01 -13.75  12.75   1236.6 
 1903-07-01 -13.25  12.75   1234.3 
 1903-07-01 -12.75  12.75   1220.1 
 1903-07-01 -12.25  12.75     1195 
 1903-07-01 -11.75  12.75   1168.7 
 1903-07-01 -17.25  13.25 9.96921e+36 
 1903-07-01 -16.75  13.25   1036.4 
 1903-07-01 -16.25  13.25   1041.3 
 1903-07-01 -15.75  13.25   1021.4 
 1903-07-01 -15.25  13.25    996.6 
 1903-07-01 -14.75  13.25    992.4 
 1903-07-01 -14.25  13.25   1022.8 
 1903-07-01 -13.75  13.25   1029.3 
 1903-07-01 -13.25  13.25   1040.5 
 1903-07-01 -12.75  13.25   1047.5 
 1903-07-01 -12.25  13.25   1046.6 
 1903-07-01 -11.75  13.25   1035.3 
 1903-07-01 -17.25  13.75 9.96921e+36 
 1903-07-01 -16.75  13.75    965.1 
 1903-07-01 -16.25  13.75    859.5 
 1903-07-01 -15.75  13.75    848.3 
 1903-07-01 -15.25  13.75    845.5 
 1903-07-01 -14.75  13.75    840.3 
 1903-07-01 -14.25  13.75    859.8 
 1903-07-01 -13.75  13.75    872.2 
 1903-07-01 -13.25  13.75    886.2 
 1903-07-01 -12.75  13.75    899.4 
 1903-07-01 -12.25  13.75    902.4 
 1903-07-01 -11.75  13.75    900.9 
 1903-07-01 -17.25  14.25      782 
 1903-07-01 -16.75  14.25    694.5 
 1903-07-01 -16.25  14.25    677.8 
 1903-07-01 -15.75  14.25    689.8 
 1903-07-01 -15.25  14.25    702.9 
 1903-07-01 -14.75  14.25    715.7 
 1903-07-01 -14.25  14.25    718.4 
 1903-07-01 -13.75  14.25    745.1 
 1903-07-01 -13.25  14.25 756.5001 
 1903-07-01 -12.75  14.25    760.7 
 1903-07-01 -12.25  14.25    767.6 
 1903-07-01 -11.75  14.25    771.7 
 1903-07-01 -17.25  14.75    552.7 
 1903-07-01 -16.75  14.75    552.9 
 1903-07-01 -16.25  14.75      549 
 1903-07-01 -15.75  14.75    557.3 
 1903-07-01 -15.25  14.75    582.7 
 1903-07-01 -14.75  14.75      595 
 1903-07-01 -14.25  14.75    601.7 
 1903-07-01 -13.75  14.75    623.3 
 1903-07-01 -13.25  14.75      642 
 1903-07-01 -12.75  14.75    644.2 
 1903-07-01 -12.25  14.75      645 
 1903-07-01 -11.75  14.75    648.3 
 1903-07-01 -17.25  15.25 9.96921e+36 
 1903-07-01 -16.75  15.25    434.7 
 1903-07-01 -16.25  15.25      434 
 1903-07-01 -15.75  15.25    439.3 
 1903-07-01 -15.25  15.25    464.4 
 1903-07-01 -14.75  15.25    485.6 
 1903-07-01 -14.25  15.25      494 
 1903-07-01 -13.75  15.25    506.5 
 1903-07-01 -13.25  15.25    523.3 
 1903-07-01 -12.75  15.25      527 
 1903-07-01 -12.25  15.25    538.8 
 1903-07-01 -11.75  15.25    545.1 
 1903-07-01 -17.25  15.75 9.96921e+36 
 1903-07-01 -16.75  15.75    464.8 
 1903-07-01 -16.25  15.75    335.3 
 1903-07-01 -15.75  15.75    338.4 
 1903-07-01 -15.25  15.75    360.4 
 1903-07-01 -14.75  15.75    381.5 
 1903-07-01 -14.25  15.75    398.3 
 1903-07-01 -13.75  15.75    402.9 
 1903-07-01 -13.25  15.75    417.5 
 1903-07-01 -12.75  15.75    432.1 
 1903-07-01 -12.25  15.75    436.7 
 1903-07-01 -11.75  15.75      447 
 1903-07-01 -17.25  16.25 9.96921e+36 
 1903-07-01 -16.75  16.25    372.7 
 1903-07-01 -16.25  16.25    251.3 
 1903-07-01 -15.75  16.25    259.3 
 1903-07-01 -15.25  16.25    272.4 
 1903-07-01 -14.75  16.25    295.4 
 1903-07-01 -14.25  16.25      307 
 1903-07-01 -13.75  16.25    319.8 
 1903-07-01 -13.25  16.25      332 
 1903-07-01 -12.75  16.25    344.7 
 1903-07-01 -12.25  16.25    349.8 
 1903-07-01 -11.75  16.25    367.8 
 1904-07-01 -17.25  12.25 9.96921e+36 
 1904-07-01 -16.75  12.25   1392.8 
 1904-07-01 -16.25  12.25   1516.9 
 1904-07-01 -15.75  12.25   1561.8 
 1904-07-01 -15.25  12.25   1589.3 
 1904-07-01 -14.75  12.25   1582.2 
 1904-07-01 -14.25  12.25   1616.3 
 1904-07-01 -13.75  12.25   1663.9 
 1904-07-01 -13.25  12.25     1678 
 1904-07-01 -12.75  12.25   1649.1 
 1904-07-01 -12.25  12.25   1580.5 
 1904-07-01 -11.75  12.25   1509.3 
 1904-07-01 -17.25  12.75 9.96921e+36 
 1904-07-01 -16.75  12.75   1323.2 
 1904-07-01 -16.25  12.75   1313.5 
 1904-07-01 -15.75  12.75   1319.6 
 1904-07-01 -15.25  12.75   1328.3 
 1904-07-01 -14.75  12.75   1320.1 
 1904-07-01 -14.25  12.75   1308.4 
 1904-07-01 -13.75  12.75   1342.1 
 1904-07-01 -13.25  12.75   1382.5 
 1904-07-01 -12.75  12.75   1396.4 
 1904-07-01 -12.25  12.75   1371.5 
 1904-07-01 -11.75  12.75   1332.4 
 1904-07-01 -17.25  13.25 9.96921e+36 
 1904-07-01 -16.75  13.25     1110 
 1904-07-01 -16.25  13.25   1098.2 
 1904-07-01 -15.75  13.25   1083.7 
 1904-07-01 -15.25  13.25     1084 
 1904-07-01 -14.75  13.25   1081.1 
 1904-07-01 -14.25  13.25   1070.7 
 1904-07-01 -13.75  13.25   1075.9 
 1904-07-01 -13.25  13.25   1125.5 
 1904-07-01 -12.75  13.25   1167.5 
 1904-07-01 -12.25  13.25   1173.5 
 1904-07-01 -11.75  13.25     1157 
 1904-07-01 -17.25  13.75 9.96921e+36 
 1904-07-01 -16.75  13.75      972 
 1904-07-01 -16.25  13.75    890.6 
 1904-07-01 -15.75  13.75    880.4 
 1904-07-01 -15.25  13.75      881 
 1904-07-01 -14.75  13.75    882.5 
 1904-07-01 -14.25  13.75    875.5 
 1904-07-01 -13.75  13.75    880.8 
 1904-07-01 -13.25  13.75    925.5 
 1904-07-01 -12.75  13.75 967.0001 
 1904-07-01 -12.25  13.75      976 
 1904-07-01 -11.75  13.75    966.4 
 1904-07-01 -17.25  14.25    796.7 
 1904-07-01 -16.75  14.25    722.2 
 1904-07-01 -16.25  14.25    699.9 
 1904-07-01 -15.75  14.25      708 
 1904-07-01 -15.25  14.25    714.7 
 1904-07-01 -14.75  14.25    714.5 
 1904-07-01 -14.25  14.25    709.1 
 1904-07-01 -13.75  14.25    721.9 
 1904-07-01 -13.25  14.25    742.4 
 1904-07-01 -12.75  14.25    771.7 
 1904-07-01 -12.25  14.25    780.3 
 1904-07-01 -11.75  14.25    775.7 
 1904-07-01 -17.25  14.75    592.2 
 1904-07-01 -16.75  14.75    584.6 
 1904-07-01 -16.25  14.75    571.2 
 1904-07-01 -15.75  14.75    570.9 
 1904-07-01 -15.25  14.75    584.5 
 1904-07-01 -14.75  14.75      586 
 1904-07-01 -14.25  14.75    581.4 
 1904-07-01 -13.75  14.75    587.3 
 1904-07-01 -13.25  14.75    591.4 
 1904-07-01 -12.75  14.75    598.8 
 1904-07-01 -12.25  14.75    602.9 
 1904-07-01 -11.75  14.75    602.4 
 1904-07-01 -17.25  15.25 9.96921e+36 
 1904-07-01 -16.75  15.25    471.6 
 1904-07-01 -16.25  15.25    461.7 
 1904-07-01 -15.75  15.25    462.1 
 1904-07-01 -15.25  15.25    476.6 
 1904-07-01 -14.75  15.25    483.5 
 1904-07-01 -14.25  15.25    476.8 
 1904-07-01 -13.75  15.25    476.4 
 1904-07-01 -13.25  15.25    473.4 
 1904-07-01 -12.75  15.25    466.6 
 1904-07-01 -12.25  15.25    473.6 
 1904-07-01 -11.75  15.25    475.3 
 1904-07-01 -17.25  15.75 9.96921e+36 
 1904-07-01 -16.75  15.75    500.7 
 1904-07-01 -16.25  15.75    367.2 
 1904-07-01 -15.75  15.75    365.9 
 1904-07-01 -15.25  15.75    380.8 
 1904-07-01 -14.75  15.75    389.7 
 1904-07-01 -14.25  15.75    387.5 
 1904-07-01 -13.75  15.75      384 
 1904-07-01 -13.25  15.75    380.8 
 1904-07-01 -12.75  15.75    381.9 
 1904-07-01 -12.25  15.75    379.4 
 1904-07-01 -11.75  15.75      386 
 1904-07-01 -17.25  16.25 9.96921e+36 
 1904-07-01 -16.75  16.25    413.3 
 1904-07-01 -16.25  16.25    287.2 
 1904-07-01 -15.75  16.25    289.8 
 1904-07-01 -15.25  16.25    298.7 
 1904-07-01 -14.75  16.25    310.1 
 1904-07-01 -14.25  16.25    305.7 
 1904-07-01 -13.75  16.25    308.5 
 1904-07-01 -13.25  16.25    310.7 
 1904-07-01 -12.75  16.25    309.5 
 1904-07-01 -12.25  16.25    307.1 
 1904-07-01 -11.75  16.25    320.9 
 1905-07-01 -17.25  12.25 9.96921e+36 
 1905-07-01 -16.75  12.25   1754.9 
 1905-07-01 -16.25  12.25   1788.6 
 1905-07-01 -15.75  12.25     1831 
 1905-07-01 -15.25  12.25     1787 
 1905-07-01 -14.75  12.25   1703.3 
 1905-07-01 -14.25  12.25   1667.1 
 1905-07-01 -13.75  12.25   1636.7 
 1905-07-01 -13.25  12.25   1599.4 
 1905-07-01 -12.75  12.25     1577 
 1905-07-01 -12.25  12.25   1673.9 
 1905-07-01 -11.75  12.25   1736.3 
 1905-07-01 -17.25  12.75 9.96921e+36 
 1905-07-01 -16.75  12.75   1521.3 
 1905-07-01 -16.25  12.75   1481.2 
 1905-07-01 -15.75  12.75   1493.6 
 1905-07-01 -15.25  12.75   1523.1 
 1905-07-01 -14.75  12.75   1503.8 
 1905-07-01 -14.25  12.75   1503.2 
 1905-07-01 -13.75  12.75   1491.8 
 1905-07-01 -13.25  12.75   1452.7 
 1905-07-01 -12.75  12.75   1514.6 
 1905-07-01 -12.25  12.75   1661.8 
 1905-07-01 -11.75  12.75   1793.5 
 1905-07-01 -17.25  13.25 9.96921e+36 
 1905-07-01 -16.75  13.25     1354 
 1905-07-01 -16.25  13.25   1259.4 
 1905-07-01 -15.75  13.25   1252.2 
 1905-07-01 -15.25  13.25   1272.4 
 1905-07-01 -14.75  13.25   1316.7 
 1905-07-01 -14.25  13.25     1337 
 1905-07-01 -13.75  13.25   1318.3 
 1905-07-01 -13.25  13.25   1302.3 
 1905-07-01 -12.75  13.25   1423.2 
 1905-07-01 -12.25  13.25   1572.1 
 1905-07-01 -11.75  13.25   1686.4 
 1905-07-01 -17.25  13.75 9.96921e+36 
 1905-07-01 -16.75  13.75   1261.1 
 1905-07-01 -16.25  13.75   1073.7 
 1905-07-01 -15.75  13.75   1061.1 
 1905-07-01 -15.25  13.75   1086.8 
 1905-07-01 -14.75  13.75   1132.2 
 1905-07-01 -14.25  13.75   1148.5 
 1905-07-01 -13.75  13.75   1125.4 
 1905-07-01 -13.25  13.75   1185.3 
 1905-07-01 -12.75  13.75   1310.9 
 1905-07-01 -12.25  13.75   1428.8 
 1905-07-01 -11.75  13.75   1509.6 
 1905-07-01 -17.25  14.25   1051.7 
 1905-07-01 -16.75  14.25      897 
 1905-07-01 -16.25  14.25    861.6 
 1905-07-01 -15.75  14.25    874.4 
 1905-07-01 -15.25  14.25    900.8 
 1905-07-01 -14.75  14.25    931.9 
 1905-07-01 -14.25  14.25    940.1 
 1905-07-01 -13.75  14.25    981.7 
 1905-07-01 -13.25  14.25   1049.5 
 1905-07-01 -12.75  14.25   1173.6 
 1905-07-01 -12.25  14.25     1265 
 1905-07-01 -11.75  14.25   1292.6 
 1905-07-01 -17.25  14.75    769.7 
 1905-07-01 -16.75  14.75    738.6 
 1905-07-01 -16.25  14.75      717 
 1905-07-01 -15.75  14.75    720.1 
 1905-07-01 -15.25  14.75    739.9 
 1905-07-01 -14.75  14.75    772.7 
 1905-07-01 -14.25  14.75    829.3 
 1905-07-01 -13.75  14.75    877.5 
 1905-07-01 -13.25  14.75    936.2 
 1905-07-01 -12.75  14.75   1013.7 
 1905-07-01 -12.25  14.75   1060.4 
 1905-07-01 -11.75  14.75   1067.1 
 1905-07-01 -17.25  15.25 9.96921e+36 
 1905-07-01 -16.75  15.25    618.3 
 1905-07-01 -16.25  15.25    601.7 
 1905-07-01 -15.75  15.25      612 
 1905-07-01 -15.25  15.25    633.3 
 1905-07-01 -14.75  15.25    665.1 
 1905-07-01 -14.25  15.25    708.1 
 1905-07-01 -13.75  15.25    756.3 
 1905-07-01 -13.25  15.25    810.6 
 1905-07-01 -12.75  15.25    840.7 
 1905-07-01 -12.25  15.25    870.6 
 1905-07-01 -11.75  15.25    874.3 
 1905-07-01 -17.25  15.75 9.96921e+36 
 1905-07-01 -16.75  15.75    668.6 
 1905-07-01 -16.25  15.75    499.1 
 1905-07-01 -15.75  15.75    506.7 
 1905-07-01 -15.25  15.75    527.6 
 1905-07-01 -14.75  15.75      561 
 1905-07-01 -14.25  15.75    596.1 
 1905-07-01 -13.75  15.75    632.7 
 1905-07-01 -13.25  15.75    667.5 
 1905-07-01 -12.75  15.75    699.8 
 1905-07-01 -12.25  15.75    692.1 
 1905-07-01 -11.75  15.75    698.9 
 1905-07-01 -17.25  16.25 9.96921e+36 
 1905-07-01 -16.75  16.25    543.5 
 1905-07-01 -16.25  16.25    407.1 
 1905-07-01 -15.75  16.25    409.9 
 1905-07-01 -15.25  16.25    425.8 
 1905-07-01 -14.75  16.25    458.1 
 1905-07-01 -14.25  16.25    481.3 
 1905-07-01 -13.75  16.25    512.6 
 1905-07-01 -13.25  16.25      542 
 1905-07-01 -12.75  16.25    563.5 
 1905-07-01 -12.25  16.25    561.2 
 1905-07-01 -11.75  16.25    560.3 
 1906-07-01 -17.25  12.25 9.96921e+36 
 1906-07-01 -16.75  12.25   2111.4 
 1906-07-01 -16.25  12.25   2216.5 
 1906-07-01 -15.75  12.25   2173.2 
 1906-07-01 -15.25  12.25   2064.1 
 1906-07-01 -14.75  12.25   1953.1 
 1906-07-01 -14.25  12.25   1906.1 
 1906-07-01 -13.75  12.25   1846.3 
 1906-07-01 -13.25  12.25   1740.5 
 1906-07-01 -12.75  12.25   1659.1 
 1906-07-01 -12.25  12.25   1731.1 
 1906-07-01 -11.75  12.25   1753.4 
 1906-07-01 -17.25  12.75 9.96921e+36 
 1906-07-01 -16.75  12.75   2017.4 
 1906-07-01 -16.25  12.75   1939.9 
 1906-07-01 -15.75  12.75   1903.4 
 1906-07-01 -15.25  12.75   1858.1 
 1906-07-01 -14.75  12.75   1755.8 
 1906-07-01 -14.25  12.75   1704.3 
 1906-07-01 -13.75  12.75   1658.2 
 1906-07-01 -13.25  12.75   1570.6 
 1906-07-01 -12.75  12.75     1603 
 1906-07-01 -12.25  12.75   1691.5 
 1906-07-01 -11.75  12.75   1756.7 
 1906-07-01 -17.25  13.25 9.96921e+36 
 1906-07-01 -16.75  13.25   1811.3 
 1906-07-01 -16.25  13.25   1684.9 
 1906-07-01 -15.75  13.25   1651.1 
 1906-07-01 -15.25  13.25   1618.8 
 1906-07-01 -14.75  13.25   1570.7 
 1906-07-01 -14.25  13.25   1516.4 
 1906-07-01 -13.75  13.25   1449.1 
 1906-07-01 -13.25  13.25   1403.6 
 1906-07-01 -12.75  13.25   1512.9 
 1906-07-01 -12.25  13.25   1608.3 
 1906-07-01 -11.75  13.25   1665.8 
 1906-07-01 -17.25  13.75 9.96921e+36 
 1906-07-01 -16.75  13.75   1596.4 
 1906-07-01 -16.25  13.75   1431.6 
 1906-07-01 -15.75  13.75   1385.1 
 1906-07-01 -15.25  13.75   1367.8 
 1906-07-01 -14.75  13.75   1346.7 
 1906-07-01 -14.25  13.75   1295.3 
 1906-07-01 -13.75  13.75   1223.5 
 1906-07-01 -13.25  13.75   1269.8 
 1906-07-01 -12.75  13.75   1378.1 
 1906-07-01 -12.25  13.75   1455.9 
 1906-07-01 -11.75  13.75   1498.5 
 1906-07-01 -17.25  14.25   1328.5 
 1906-07-01 -16.75  14.25   1193.1 
 1906-07-01 -16.25  14.25     1135 
 1906-07-01 -15.75  14.25     1119 
 1906-07-01 -15.25  14.25   1103.9 
 1906-07-01 -14.75  14.25   1092.9 
 1906-07-01 -14.25  14.25   1051.4 
 1906-07-01 -13.75  14.25   1061.5 
 1906-07-01 -13.25  14.25   1112.9 
 1906-07-01 -12.75  14.25   1216.6 
 1906-07-01 -12.25  14.25   1283.2 
 1906-07-01 -11.75  14.25   1306.3 
 1906-07-01 -17.25  14.75   1014.1 
 1906-07-01 -16.75  14.75    978.4 
 1906-07-01 -16.25  14.75    931.4 
 1906-07-01 -15.75  14.75    905.5 
 1906-07-01 -15.25  14.75    894.9 
 1906-07-01 -14.75  14.75    898.8 
 1906-07-01 -14.25  14.75    933.9 
 1906-07-01 -13.75  14.75    954.3 
 1906-07-01 -13.25  14.75      988 
 1906-07-01 -12.75  14.75   1043.5 
 1906-07-01 -12.25  14.75   1085.3 
 1906-07-01 -11.75  14.75   1095.1 
 1906-07-01 -17.25  15.25 9.96921e+36 
 1906-07-01 -16.75  15.25    807.2 
 1906-07-01 -16.25  15.25    772.5 
 1906-07-01 -15.75  15.25    760.9 
 1906-07-01 -15.25  15.25    764.8 
 1906-07-01 -14.75  15.25    782.2 
 1906-07-01 -14.25  15.25    806.7 
 1906-07-01 -13.75  15.25    822.9 
 1906-07-01 -13.25  15.25      843 
 1906-07-01 -12.75  15.25    860.2 
